@relation 'snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27'

@attribute snake_posX numeric
@attribute snake_posY numeric
@attribute food_posX numeric
@attribute food_posY numeric
@attribute good_move {RIGHT,LEFT,UP,DOWN}
@attribute previous_direction {1,2,3,4}
@attribute x_rel_pos {RIGHT,LEFT,SAME}
@attribute y_rel_pos {UP,DOWN,SAME}
@attribute direction {1,2,3,4}

@data
240,410,190,400,LEFT,3,LEFT,UP,4
230,410,190,400,LEFT,3,LEFT,UP,4
220,410,190,400,LEFT,3,LEFT,UP,4
210,410,190,400,LEFT,3,LEFT,UP,4
200,410,190,400,LEFT,3,LEFT,UP,4
190,410,190,400,UP,3,SAME,UP,4
180,410,190,400,UP,3,RIGHT,UP,4
170,410,190,400,UP,3,RIGHT,UP,4
160,410,190,400,UP,3,RIGHT,UP,4
150,410,190,400,UP,3,RIGHT,UP,4
140,410,190,400,UP,3,RIGHT,UP,4
140,400,190,400,RIGHT,4,RIGHT,SAME,1
150,400,190,400,RIGHT,1,RIGHT,SAME,2
160,400,190,400,RIGHT,1,RIGHT,SAME,2
170,400,190,400,RIGHT,1,RIGHT,SAME,2
180,400,190,400,RIGHT,1,RIGHT,SAME,2
190,400,280,390,RIGHT,1,RIGHT,UP,2
200,400,280,390,RIGHT,1,RIGHT,UP,2
210,400,280,390,RIGHT,1,RIGHT,UP,2
220,400,280,390,RIGHT,1,RIGHT,UP,2
230,400,280,390,RIGHT,1,RIGHT,UP,2
240,400,280,390,RIGHT,1,RIGHT,UP,2
250,400,280,390,RIGHT,1,RIGHT,UP,2
260,400,280,390,RIGHT,1,RIGHT,UP,2
260,390,280,390,RIGHT,2,RIGHT,SAME,1
270,390,280,390,RIGHT,1,RIGHT,SAME,2
280,390,340,220,RIGHT,1,RIGHT,UP,2
290,390,340,220,RIGHT,1,RIGHT,UP,2
300,390,340,220,RIGHT,1,RIGHT,UP,2
310,390,340,220,RIGHT,1,RIGHT,UP,2
320,390,340,220,RIGHT,1,RIGHT,UP,2
330,390,340,220,RIGHT,1,RIGHT,UP,2
340,390,340,220,UP,1,SAME,UP,2
340,380,340,220,UP,2,SAME,UP,1
340,370,340,220,UP,2,SAME,UP,1
340,360,340,220,UP,2,SAME,UP,1
340,350,340,220,UP,2,SAME,UP,1
340,340,340,220,UP,2,SAME,UP,1
340,330,340,220,UP,2,SAME,UP,1
340,320,340,220,UP,2,SAME,UP,1
340,310,340,220,UP,2,SAME,UP,1
340,300,340,220,UP,2,SAME,UP,1
340,290,340,220,UP,2,SAME,UP,1
340,280,340,220,UP,2,SAME,UP,1
340,270,340,220,UP,2,SAME,UP,1
340,260,340,220,UP,2,SAME,UP,1
340,250,340,220,UP,2,SAME,UP,1
340,240,340,220,UP,2,SAME,UP,1
340,230,340,220,UP,2,SAME,UP,1
340,220,440,300,RIGHT,2,RIGHT,DOWN,1
340,210,440,300,RIGHT,2,RIGHT,DOWN,1
340,200,440,300,RIGHT,2,RIGHT,DOWN,1
340,190,440,300,RIGHT,2,RIGHT,DOWN,1
340,180,440,300,RIGHT,2,RIGHT,DOWN,1
340,170,440,300,RIGHT,2,RIGHT,DOWN,1
340,160,440,300,RIGHT,2,RIGHT,DOWN,1
350,160,440,300,RIGHT,1,RIGHT,DOWN,2
360,160,440,300,RIGHT,1,RIGHT,DOWN,2
370,160,440,300,RIGHT,1,RIGHT,DOWN,2
380,160,440,300,RIGHT,1,RIGHT,DOWN,2
390,160,440,300,RIGHT,1,RIGHT,DOWN,2
400,160,440,300,RIGHT,1,RIGHT,DOWN,2
410,160,440,300,RIGHT,1,RIGHT,DOWN,2
420,160,440,300,RIGHT,1,RIGHT,DOWN,2
430,160,440,300,RIGHT,1,RIGHT,DOWN,2
440,160,440,300,DOWN,1,SAME,DOWN,2
440,170,440,300,DOWN,2,SAME,DOWN,3
440,180,440,300,DOWN,2,SAME,DOWN,3
440,190,440,300,DOWN,2,SAME,DOWN,3
440,200,440,300,DOWN,2,SAME,DOWN,3
440,210,440,300,DOWN,2,SAME,DOWN,3
440,220,440,300,DOWN,2,SAME,DOWN,3
440,230,440,300,DOWN,2,SAME,DOWN,3
440,240,440,300,DOWN,2,SAME,DOWN,3
440,250,440,300,DOWN,2,SAME,DOWN,3
440,260,440,300,DOWN,2,SAME,DOWN,3
440,270,440,300,DOWN,2,SAME,DOWN,3
440,280,440,300,DOWN,2,SAME,DOWN,3
440,290,440,300,DOWN,2,SAME,DOWN,3
440,300,270,310,LEFT,2,LEFT,DOWN,3
440,310,270,310,LEFT,2,LEFT,SAME,3
440,320,270,310,LEFT,2,LEFT,UP,3
440,330,270,310,LEFT,2,LEFT,UP,3
440,340,270,310,LEFT,2,LEFT,UP,3
430,340,270,310,LEFT,3,LEFT,UP,4
420,340,270,310,LEFT,3,LEFT,UP,4
410,340,270,310,LEFT,3,LEFT,UP,4
400,340,270,310,LEFT,3,LEFT,UP,4
390,340,270,310,LEFT,3,LEFT,UP,4
380,340,270,310,LEFT,3,LEFT,UP,4
370,340,270,310,LEFT,3,LEFT,UP,4
360,340,270,310,LEFT,3,LEFT,UP,4
350,340,270,310,LEFT,3,LEFT,UP,4
340,340,270,310,LEFT,3,LEFT,UP,4
330,340,270,310,LEFT,3,LEFT,UP,4
320,340,270,310,LEFT,3,LEFT,UP,4
310,340,270,310,LEFT,3,LEFT,UP,4
300,340,270,310,LEFT,3,LEFT,UP,4
290,340,270,310,LEFT,3,LEFT,UP,4
280,340,270,310,LEFT,3,LEFT,UP,4
270,340,270,310,UP,3,SAME,UP,4
270,330,270,310,UP,4,SAME,UP,1
270,320,270,310,UP,4,SAME,UP,1
270,310,340,160,RIGHT,4,RIGHT,UP,1
270,300,340,160,RIGHT,4,RIGHT,UP,1
270,290,340,160,RIGHT,4,RIGHT,UP,1
270,280,340,160,RIGHT,4,RIGHT,UP,1
270,270,340,160,RIGHT,4,RIGHT,UP,1
270,260,340,160,RIGHT,4,RIGHT,UP,1
270,250,340,160,RIGHT,4,RIGHT,UP,1
270,240,340,160,RIGHT,4,RIGHT,UP,1
270,230,340,160,RIGHT,4,RIGHT,UP,1
270,220,340,160,RIGHT,4,RIGHT,UP,1
270,210,340,160,RIGHT,4,RIGHT,UP,1
270,200,340,160,RIGHT,4,RIGHT,UP,1
270,190,340,160,RIGHT,4,RIGHT,UP,1
270,180,340,160,RIGHT,4,RIGHT,UP,1
270,170,340,160,RIGHT,4,RIGHT,UP,1
280,170,340,160,RIGHT,1,RIGHT,UP,2
290,170,340,160,RIGHT,1,RIGHT,UP,2
300,170,340,160,RIGHT,1,RIGHT,UP,2
310,170,340,160,RIGHT,1,RIGHT,UP,2
320,170,340,160,RIGHT,1,RIGHT,UP,2
330,170,340,160,RIGHT,1,RIGHT,UP,2
330,160,340,160,RIGHT,2,RIGHT,SAME,1
330,150,340,160,RIGHT,2,RIGHT,DOWN,1
340,150,340,160,DOWN,1,SAME,DOWN,2
350,150,340,160,DOWN,1,LEFT,DOWN,2
360,150,340,160,DOWN,1,LEFT,DOWN,2
370,150,340,160,DOWN,1,LEFT,DOWN,2
380,150,340,160,DOWN,1,LEFT,DOWN,2
390,150,340,160,DOWN,1,LEFT,DOWN,2
400,150,340,160,DOWN,1,LEFT,DOWN,2
410,150,340,160,DOWN,1,LEFT,DOWN,2
420,150,340,160,DOWN,1,LEFT,DOWN,2
430,150,340,160,DOWN,1,LEFT,DOWN,2
430,160,340,160,LEFT,2,LEFT,SAME,3
420,160,340,160,LEFT,3,LEFT,SAME,4
410,160,340,160,LEFT,3,LEFT,SAME,4
400,160,340,160,LEFT,3,LEFT,SAME,4
390,160,340,160,LEFT,3,LEFT,SAME,4
380,160,340,160,LEFT,3,LEFT,SAME,4
370,160,340,160,LEFT,3,LEFT,SAME,4
360,160,340,160,LEFT,3,LEFT,SAME,4
350,160,340,160,LEFT,3,LEFT,SAME,4
340,160,150,20,DOWN,3,LEFT,UP,4
340,170,150,20,RIGHT,4,LEFT,UP,3
340,180,150,20,LEFT,4,LEFT,UP,3
340,190,150,20,LEFT,4,LEFT,UP,3
340,200,150,20,LEFT,4,LEFT,UP,3
340,210,150,20,LEFT,4,LEFT,UP,3
340,220,150,20,LEFT,4,LEFT,UP,3
340,230,150,20,LEFT,4,LEFT,UP,3
330,230,150,20,LEFT,3,LEFT,UP,4
320,230,150,20,LEFT,3,LEFT,UP,4
310,230,150,20,LEFT,3,LEFT,UP,4
300,230,150,20,LEFT,3,LEFT,UP,4
290,230,150,20,LEFT,3,LEFT,UP,4
280,230,150,20,LEFT,3,LEFT,UP,4
270,230,150,20,LEFT,3,LEFT,UP,4
260,230,150,20,LEFT,3,LEFT,UP,4
250,230,150,20,LEFT,3,LEFT,UP,4
240,230,150,20,LEFT,3,LEFT,UP,4
230,230,150,20,LEFT,3,LEFT,UP,4
220,230,150,20,LEFT,3,LEFT,UP,4
210,230,150,20,LEFT,3,LEFT,UP,4
200,230,150,20,LEFT,3,LEFT,UP,4
190,230,150,20,LEFT,3,LEFT,UP,4
180,230,150,20,LEFT,3,LEFT,UP,4
170,230,150,20,LEFT,3,LEFT,UP,4
160,230,150,20,LEFT,3,LEFT,UP,4
150,230,150,20,UP,3,SAME,UP,4
150,220,150,20,UP,4,SAME,UP,1
150,210,150,20,UP,4,SAME,UP,1
150,200,150,20,UP,4,SAME,UP,1
150,190,150,20,UP,4,SAME,UP,1
150,180,150,20,UP,4,SAME,UP,1
150,170,150,20,UP,4,SAME,UP,1
150,160,150,20,UP,4,SAME,UP,1
150,150,150,20,UP,4,SAME,UP,1
150,140,150,20,UP,4,SAME,UP,1
150,130,150,20,UP,4,SAME,UP,1
150,120,150,20,UP,4,SAME,UP,1
150,110,150,20,UP,4,SAME,UP,1
150,100,150,20,UP,4,SAME,UP,1
150,90,150,20,UP,4,SAME,UP,1
150,80,150,20,UP,4,SAME,UP,1
150,70,150,20,UP,4,SAME,UP,1
150,60,150,20,UP,4,SAME,UP,1
150,50,150,20,UP,4,SAME,UP,1
150,40,150,20,UP,4,SAME,UP,1
150,30,150,20,UP,4,SAME,UP,1
150,20,370,200,RIGHT,4,RIGHT,DOWN,1
160,20,370,200,RIGHT,1,RIGHT,DOWN,2
170,20,370,200,RIGHT,1,RIGHT,DOWN,2
180,20,370,200,RIGHT,1,RIGHT,DOWN,2
190,20,370,200,RIGHT,1,RIGHT,DOWN,2
200,20,370,200,RIGHT,1,RIGHT,DOWN,2
210,20,370,200,RIGHT,1,RIGHT,DOWN,2
220,20,370,200,RIGHT,1,RIGHT,DOWN,2
230,20,370,200,RIGHT,1,RIGHT,DOWN,2
240,20,370,200,RIGHT,1,RIGHT,DOWN,2
250,20,370,200,RIGHT,1,RIGHT,DOWN,2
260,20,370,200,RIGHT,1,RIGHT,DOWN,2
270,20,370,200,RIGHT,1,RIGHT,DOWN,2
280,20,370,200,RIGHT,1,RIGHT,DOWN,2
290,20,370,200,RIGHT,1,RIGHT,DOWN,2
300,20,370,200,RIGHT,1,RIGHT,DOWN,2
310,20,370,200,RIGHT,1,RIGHT,DOWN,2
320,20,370,200,RIGHT,1,RIGHT,DOWN,2
330,20,370,200,RIGHT,1,RIGHT,DOWN,2
340,20,370,200,RIGHT,1,RIGHT,DOWN,2
350,20,370,200,RIGHT,1,RIGHT,DOWN,2
360,20,370,200,RIGHT,1,RIGHT,DOWN,2
370,20,370,200,DOWN,1,SAME,DOWN,2
370,30,370,200,DOWN,2,SAME,DOWN,3
370,40,370,200,DOWN,2,SAME,DOWN,3
370,50,370,200,DOWN,2,SAME,DOWN,3
370,60,370,200,DOWN,2,SAME,DOWN,3
370,70,370,200,DOWN,2,SAME,DOWN,3
370,80,370,200,DOWN,2,SAME,DOWN,3
370,90,370,200,DOWN,2,SAME,DOWN,3
370,100,370,200,DOWN,2,SAME,DOWN,3
370,110,370,200,DOWN,2,SAME,DOWN,3
370,120,370,200,DOWN,2,SAME,DOWN,3
370,130,370,200,DOWN,2,SAME,DOWN,3
370,140,370,200,DOWN,2,SAME,DOWN,3
370,150,370,200,DOWN,2,SAME,DOWN,3
370,160,370,200,DOWN,2,SAME,DOWN,3
370,170,370,200,DOWN,2,SAME,DOWN,3
370,180,370,200,DOWN,2,SAME,DOWN,3
370,190,370,200,DOWN,2,SAME,DOWN,3
370,200,190,90,LEFT,2,LEFT,UP,3
370,210,190,90,LEFT,2,LEFT,UP,3
370,220,190,90,LEFT,2,LEFT,UP,3
370,230,190,90,LEFT,2,LEFT,UP,3
370,240,190,90,LEFT,2,LEFT,UP,3
370,250,190,90,LEFT,2,LEFT,UP,3
360,250,190,90,LEFT,3,LEFT,UP,4
350,250,190,90,LEFT,3,LEFT,UP,4
340,250,190,90,LEFT,3,LEFT,UP,4
330,250,190,90,LEFT,3,LEFT,UP,4
320,250,190,90,LEFT,3,LEFT,UP,4
310,250,190,90,LEFT,3,LEFT,UP,4
300,250,190,90,LEFT,3,LEFT,UP,4
290,250,190,90,LEFT,3,LEFT,UP,4
280,250,190,90,LEFT,3,LEFT,UP,4
270,250,190,90,LEFT,3,LEFT,UP,4
260,250,190,90,LEFT,3,LEFT,UP,4
250,250,190,90,LEFT,3,LEFT,UP,4
240,250,190,90,LEFT,3,LEFT,UP,4
230,250,190,90,LEFT,3,LEFT,UP,4
220,250,190,90,LEFT,3,LEFT,UP,4
210,250,190,90,LEFT,3,LEFT,UP,4
200,250,190,90,LEFT,3,LEFT,UP,4
190,250,190,90,UP,3,SAME,UP,4
190,240,190,90,UP,4,SAME,UP,1
190,230,190,90,UP,4,SAME,UP,1
190,220,190,90,UP,4,SAME,UP,1
190,210,190,90,UP,4,SAME,UP,1
190,200,190,90,UP,4,SAME,UP,1
190,190,190,90,UP,4,SAME,UP,1
190,180,190,90,UP,4,SAME,UP,1
190,170,190,90,UP,4,SAME,UP,1
190,160,190,90,UP,4,SAME,UP,1
190,150,190,90,UP,4,SAME,UP,1
190,140,190,90,UP,4,SAME,UP,1
190,130,190,90,UP,4,SAME,UP,1
190,120,190,90,UP,4,SAME,UP,1
190,110,190,90,UP,4,SAME,UP,1
190,100,190,90,UP,4,SAME,UP,1
190,90,250,310,RIGHT,4,RIGHT,DOWN,1
200,90,250,310,RIGHT,1,RIGHT,DOWN,2
210,90,250,310,RIGHT,1,RIGHT,DOWN,2
220,90,250,310,RIGHT,1,RIGHT,DOWN,2
230,90,250,310,RIGHT,1,RIGHT,DOWN,2
240,90,250,310,RIGHT,1,RIGHT,DOWN,2
250,90,250,310,DOWN,1,SAME,DOWN,2
250,100,250,310,DOWN,2,SAME,DOWN,3
250,110,250,310,DOWN,2,SAME,DOWN,3
250,120,250,310,DOWN,2,SAME,DOWN,3
250,130,250,310,DOWN,2,SAME,DOWN,3
250,140,250,310,DOWN,2,SAME,DOWN,3
250,150,250,310,DOWN,2,SAME,DOWN,3
250,160,250,310,DOWN,2,SAME,DOWN,3
250,170,250,310,DOWN,2,SAME,DOWN,3
250,180,250,310,DOWN,2,SAME,DOWN,3
250,190,250,310,DOWN,2,SAME,DOWN,3
250,200,250,310,DOWN,2,SAME,DOWN,3
250,210,250,310,DOWN,2,SAME,DOWN,3
250,220,250,310,DOWN,2,SAME,DOWN,3
250,230,250,310,DOWN,2,SAME,DOWN,3
250,240,250,310,DOWN,2,SAME,DOWN,3
250,250,250,310,DOWN,2,SAME,DOWN,3
250,260,250,310,DOWN,2,SAME,DOWN,3
250,270,250,310,DOWN,2,SAME,DOWN,3
250,280,250,310,DOWN,2,SAME,DOWN,3
250,290,250,310,DOWN,2,SAME,DOWN,3
250,300,250,310,DOWN,2,SAME,DOWN,3
250,310,160,380,LEFT,2,LEFT,DOWN,3
250,320,160,380,LEFT,2,LEFT,DOWN,3
250,330,160,380,LEFT,2,LEFT,DOWN,3
250,340,160,380,LEFT,2,LEFT,DOWN,3
250,350,160,380,LEFT,2,LEFT,DOWN,3
240,350,160,380,LEFT,3,LEFT,DOWN,4
230,350,160,380,LEFT,3,LEFT,DOWN,4
220,350,160,380,LEFT,3,LEFT,DOWN,4
210,350,160,380,LEFT,3,LEFT,DOWN,4
200,350,160,380,LEFT,3,LEFT,DOWN,4
190,350,160,380,LEFT,3,LEFT,DOWN,4
190,360,160,380,LEFT,4,LEFT,DOWN,3
190,370,160,380,LEFT,4,LEFT,DOWN,3
180,370,160,380,LEFT,3,LEFT,DOWN,4
170,370,160,380,LEFT,3,LEFT,DOWN,4
160,370,160,380,DOWN,3,SAME,DOWN,4
150,370,160,380,DOWN,3,RIGHT,DOWN,4
140,370,160,380,DOWN,3,RIGHT,DOWN,4
130,370,160,380,DOWN,3,RIGHT,DOWN,4
120,370,160,380,DOWN,3,RIGHT,DOWN,4
110,370,160,380,DOWN,3,RIGHT,DOWN,4
100,370,160,380,DOWN,3,RIGHT,DOWN,4
90,370,160,380,DOWN,3,RIGHT,DOWN,4
90,380,160,380,RIGHT,4,RIGHT,SAME,3
100,380,160,380,RIGHT,3,RIGHT,SAME,2
110,380,160,380,RIGHT,3,RIGHT,SAME,2
120,380,160,380,RIGHT,3,RIGHT,SAME,2
130,380,160,380,RIGHT,3,RIGHT,SAME,2
140,380,160,380,RIGHT,3,RIGHT,SAME,2
150,380,160,380,RIGHT,3,RIGHT,SAME,2
160,380,270,300,RIGHT,3,RIGHT,UP,2
170,380,270,300,RIGHT,3,RIGHT,UP,2
180,380,270,300,RIGHT,3,RIGHT,UP,2
190,380,270,300,RIGHT,3,RIGHT,UP,2
200,380,270,300,RIGHT,3,RIGHT,UP,2
210,380,270,300,RIGHT,3,RIGHT,UP,2
220,380,270,300,RIGHT,3,RIGHT,UP,2
230,380,270,300,RIGHT,3,RIGHT,UP,2
240,380,270,300,RIGHT,3,RIGHT,UP,2
250,380,270,300,RIGHT,3,RIGHT,UP,2
260,380,270,300,RIGHT,3,RIGHT,UP,2
260,370,270,300,RIGHT,2,RIGHT,UP,1
260,360,270,300,RIGHT,2,RIGHT,UP,1
260,350,270,300,RIGHT,2,RIGHT,UP,1
260,340,270,300,RIGHT,2,RIGHT,UP,1
260,330,270,300,RIGHT,2,RIGHT,UP,1
260,320,270,300,RIGHT,2,RIGHT,UP,1
260,310,270,300,RIGHT,2,RIGHT,UP,1
260,300,270,300,RIGHT,2,RIGHT,SAME,1
260,290,270,300,RIGHT,2,RIGHT,DOWN,1
270,290,270,300,DOWN,1,SAME,DOWN,2
280,290,270,300,DOWN,1,LEFT,DOWN,2
290,290,270,300,DOWN,1,LEFT,DOWN,2
300,290,270,300,DOWN,1,LEFT,DOWN,2
310,290,270,300,DOWN,1,LEFT,DOWN,2
320,290,270,300,DOWN,1,LEFT,DOWN,2
330,290,270,300,DOWN,1,LEFT,DOWN,2
340,290,270,300,DOWN,1,LEFT,DOWN,2
350,290,270,300,DOWN,1,LEFT,DOWN,2
360,290,270,300,DOWN,1,LEFT,DOWN,2
360,300,270,300,LEFT,2,LEFT,SAME,3
350,300,270,300,LEFT,3,LEFT,SAME,4
340,300,270,300,LEFT,3,LEFT,SAME,4
330,300,270,300,LEFT,3,LEFT,SAME,4
320,300,270,300,LEFT,3,LEFT,SAME,4
310,300,270,300,LEFT,3,LEFT,SAME,4
300,300,270,300,LEFT,3,LEFT,SAME,4
290,300,270,300,LEFT,3,LEFT,SAME,4
280,300,270,300,LEFT,3,LEFT,SAME,4
280,310,270,300,LEFT,4,LEFT,UP,3
280,320,270,300,LEFT,4,LEFT,UP,3
280,330,270,300,LEFT,4,LEFT,UP,3
280,340,270,300,LEFT,4,LEFT,UP,3
280,350,270,300,LEFT,4,LEFT,UP,3
280,360,270,300,LEFT,4,LEFT,UP,3
280,370,270,300,LEFT,4,LEFT,UP,3
280,380,270,300,LEFT,4,LEFT,UP,3
280,390,270,300,LEFT,4,LEFT,UP,3
270,390,270,300,UP,3,SAME,UP,4
260,390,270,300,UP,3,RIGHT,UP,4
260,380,270,300,RIGHT,4,RIGHT,UP,1
260,370,270,300,RIGHT,4,RIGHT,UP,1
260,360,270,300,RIGHT,4,RIGHT,UP,1
260,350,270,300,RIGHT,4,RIGHT,UP,1
260,340,270,300,RIGHT,4,RIGHT,UP,1
260,330,270,300,RIGHT,4,RIGHT,UP,1
260,320,270,300,RIGHT,4,RIGHT,UP,1
260,310,270,300,RIGHT,4,RIGHT,UP,1
260,300,270,300,RIGHT,4,RIGHT,SAME,1
260,290,270,300,RIGHT,4,RIGHT,DOWN,1
270,290,270,300,DOWN,1,SAME,DOWN,2
280,290,270,300,RIGHT,1,LEFT,DOWN,2
290,290,270,300,RIGHT,1,LEFT,DOWN,2
300,290,270,300,RIGHT,1,LEFT,DOWN,2
310,290,270,300,DOWN,1,LEFT,DOWN,2
320,290,270,300,DOWN,1,LEFT,DOWN,2
330,290,270,300,DOWN,1,LEFT,DOWN,2
340,290,270,300,DOWN,1,LEFT,DOWN,2
350,290,270,300,DOWN,1,LEFT,DOWN,2
360,290,270,300,DOWN,1,LEFT,DOWN,2
370,290,270,300,DOWN,1,LEFT,DOWN,2
370,300,270,300,LEFT,2,LEFT,SAME,3
370,310,270,300,LEFT,2,LEFT,UP,3
360,310,270,300,LEFT,3,LEFT,UP,4
350,310,270,300,LEFT,3,LEFT,UP,4
340,310,270,300,LEFT,3,LEFT,UP,4
330,310,270,300,LEFT,3,LEFT,UP,4
320,310,270,300,LEFT,3,LEFT,UP,4
310,310,270,300,LEFT,3,LEFT,UP,4
300,310,270,300,LEFT,3,LEFT,UP,4
290,310,270,300,LEFT,3,LEFT,UP,4
280,310,270,300,LEFT,3,LEFT,UP,4
280,320,270,300,LEFT,4,LEFT,UP,3
280,330,270,300,LEFT,4,LEFT,UP,3
280,340,270,300,LEFT,4,LEFT,UP,3
280,350,270,300,LEFT,4,LEFT,UP,3
280,360,270,300,LEFT,4,LEFT,UP,3
270,360,270,300,UP,3,SAME,UP,4
260,360,270,300,UP,3,RIGHT,UP,4
250,360,270,300,UP,3,RIGHT,UP,4
250,350,270,300,RIGHT,4,RIGHT,UP,1
250,340,270,300,RIGHT,4,RIGHT,UP,1
250,330,270,300,RIGHT,4,RIGHT,UP,1
250,320,270,300,RIGHT,4,RIGHT,UP,1
250,310,270,300,RIGHT,4,RIGHT,UP,1
250,300,270,300,RIGHT,4,RIGHT,SAME,1
260,300,270,300,RIGHT,1,RIGHT,SAME,2
270,300,340,230,RIGHT,1,RIGHT,UP,2
280,300,340,230,RIGHT,1,RIGHT,UP,2
290,300,340,230,RIGHT,1,RIGHT,UP,2
300,300,340,230,RIGHT,1,RIGHT,UP,2
310,300,340,230,RIGHT,1,RIGHT,UP,2
320,300,340,230,RIGHT,1,RIGHT,UP,2
320,290,340,230,RIGHT,2,RIGHT,UP,1
320,280,340,230,RIGHT,2,RIGHT,UP,1
320,270,340,230,RIGHT,2,RIGHT,UP,1
320,260,340,230,RIGHT,2,RIGHT,UP,1
320,250,340,230,RIGHT,2,RIGHT,UP,1
320,240,340,230,RIGHT,2,RIGHT,UP,1
320,230,340,230,RIGHT,2,RIGHT,SAME,1
330,230,340,230,RIGHT,1,RIGHT,SAME,2
340,230,110,300,DOWN,1,LEFT,DOWN,2
350,230,110,300,DOWN,1,LEFT,DOWN,2
360,230,110,300,DOWN,1,LEFT,DOWN,2
370,230,110,300,DOWN,1,LEFT,DOWN,2
380,230,110,300,DOWN,1,LEFT,DOWN,2
390,230,110,300,DOWN,1,LEFT,DOWN,2
400,230,110,300,DOWN,1,LEFT,DOWN,2
410,230,110,300,DOWN,1,LEFT,DOWN,2
420,230,110,300,DOWN,1,LEFT,DOWN,2
420,240,110,300,LEFT,2,LEFT,DOWN,3
420,250,110,300,LEFT,2,LEFT,DOWN,3
420,260,110,300,LEFT,2,LEFT,DOWN,3
420,270,110,300,LEFT,2,LEFT,DOWN,3
420,280,110,300,LEFT,2,LEFT,DOWN,3
420,290,110,300,LEFT,2,LEFT,DOWN,3
420,300,110,300,LEFT,2,LEFT,SAME,3
410,300,110,300,LEFT,3,LEFT,SAME,4
400,300,110,300,LEFT,3,LEFT,SAME,4
390,300,110,300,LEFT,3,LEFT,SAME,4
380,300,110,300,LEFT,3,LEFT,SAME,4
380,310,110,300,LEFT,4,LEFT,UP,3
380,320,110,300,LEFT,4,LEFT,UP,3
380,330,110,300,LEFT,4,LEFT,UP,3
370,330,110,300,LEFT,3,LEFT,UP,4
360,330,110,300,LEFT,3,LEFT,UP,4
350,330,110,300,LEFT,3,LEFT,UP,4
340,330,110,300,LEFT,3,LEFT,UP,4
330,330,110,300,LEFT,3,LEFT,UP,4
330,320,110,300,LEFT,4,LEFT,UP,1
330,310,110,300,LEFT,4,LEFT,UP,1
330,300,110,300,LEFT,4,LEFT,SAME,1
330,290,110,300,LEFT,4,LEFT,DOWN,1
320,290,110,300,LEFT,1,LEFT,DOWN,4
310,290,110,300,LEFT,1,LEFT,DOWN,4
300,290,110,300,LEFT,1,LEFT,DOWN,4
290,290,110,300,LEFT,1,LEFT,DOWN,4
280,290,110,300,LEFT,1,LEFT,DOWN,4
270,290,110,300,LEFT,1,LEFT,DOWN,4
260,290,110,300,LEFT,1,LEFT,DOWN,4
250,290,110,300,LEFT,1,LEFT,DOWN,4
240,290,110,300,LEFT,1,LEFT,DOWN,4
230,290,110,300,LEFT,1,LEFT,DOWN,4
220,290,110,300,LEFT,1,LEFT,DOWN,4
220,300,110,300,LEFT,4,LEFT,SAME,3
220,310,110,300,LEFT,4,LEFT,UP,3
210,310,110,300,LEFT,3,LEFT,UP,4
200,310,110,300,LEFT,3,LEFT,UP,4
190,310,110,300,LEFT,3,LEFT,UP,4
180,310,110,300,LEFT,3,LEFT,UP,4
170,310,110,300,LEFT,3,LEFT,UP,4
160,310,110,300,LEFT,3,LEFT,UP,4
150,310,110,300,LEFT,3,LEFT,UP,4
140,310,110,300,LEFT,3,LEFT,UP,4
130,310,110,300,LEFT,3,LEFT,UP,4
120,310,110,300,LEFT,3,LEFT,UP,4
110,310,110,300,UP,3,SAME,UP,4
110,300,430,410,RIGHT,4,RIGHT,DOWN,1
110,290,430,410,RIGHT,4,RIGHT,DOWN,1
110,280,430,410,RIGHT,4,RIGHT,DOWN,1
110,270,430,410,RIGHT,4,RIGHT,DOWN,1
110,260,430,410,RIGHT,4,RIGHT,DOWN,1
110,250,430,410,RIGHT,4,RIGHT,DOWN,1
110,240,430,410,RIGHT,4,RIGHT,DOWN,1
120,240,430,410,RIGHT,1,RIGHT,DOWN,2
130,240,430,410,RIGHT,1,RIGHT,DOWN,2
140,240,430,410,RIGHT,1,RIGHT,DOWN,2
150,240,430,410,RIGHT,1,RIGHT,DOWN,2
160,240,430,410,RIGHT,1,RIGHT,DOWN,2
170,240,430,410,RIGHT,1,RIGHT,DOWN,2
180,240,430,410,RIGHT,1,RIGHT,DOWN,2
190,240,430,410,RIGHT,1,RIGHT,DOWN,2
200,240,430,410,RIGHT,1,RIGHT,DOWN,2
210,240,430,410,RIGHT,1,RIGHT,DOWN,2
220,240,430,410,RIGHT,1,RIGHT,DOWN,2
230,240,430,410,RIGHT,1,RIGHT,DOWN,2
230,250,430,410,RIGHT,2,RIGHT,DOWN,3
230,260,430,410,RIGHT,2,RIGHT,DOWN,3
230,270,430,410,RIGHT,2,RIGHT,DOWN,3
230,280,430,410,RIGHT,2,RIGHT,DOWN,3
230,290,430,410,RIGHT,2,RIGHT,DOWN,3
230,300,430,410,RIGHT,2,RIGHT,DOWN,3
230,310,430,410,RIGHT,2,RIGHT,DOWN,3
230,320,430,410,RIGHT,2,RIGHT,DOWN,3
230,330,430,410,RIGHT,2,RIGHT,DOWN,3
230,340,430,410,RIGHT,2,RIGHT,DOWN,3
230,350,430,410,RIGHT,2,RIGHT,DOWN,3
230,360,430,410,RIGHT,2,RIGHT,DOWN,3
